id	pctfb
55127	0.071152359
55129	0.014343877
55131	0.032395762
55133	0.049721095
55135	0.015869995
55137	0.028723491
55139	0.039184981
55141	0.028349031
56001	0.065521611
56003	0.030381719
56005	0.0345075
56007	0.056825397
56009	0.014048249
56011	0.010973145
56013	0.0188536
56015	0.015615432
56017	0.031973075
56019	0.022528898
56021	0.044682169
56023	0.032679003
56025	0.026974874
56027	0.01297648
56029	0.029175915
56031	0.01601198
56033	0.034999826
56035	0.031563845
56037	0.065164998
56039	0.088910994
56041	0.035693669
56043	0.046703297
56045	0.013717805
